市场,信号日,代码,名称,排名,持有期,买入价,卖出价,收益%,实际持有交易日,数据补齐,日线J,周线J,月线J,PE_TTM,PE历史分位%,PB_MRQ,PB历史分位%,策略
ETF,2026-08-13,515450,红利低波50ETF南方,22,2,1.4,1.39,-0.71,2,False,3.77,76.06,63.75,8.23,72.96,0.84,55.84,全样本(基准)
ETF,2026-08-13,515880,通信ETF国泰,9,2,0.67,0.72,7.46,2,False,95.81,16.12,35.04,49.47,93.79,,,全样本(基准)
ETF,2026-08-13,515980,人工智能ETF华富,58,2,1.07,1.12,4.67,2,False,80.92,21.65,45.65,53.9,86.71,,,全样本(基准)
ETF,2026-08-13,516150,稀土ETF嘉实,53,2,1.76,1.84,4.55,2,False,56.29,28.97,12.42,30.74,35.48,,,全样本(基准)
ETF,2026-08-13,516650,有色金属ETF华夏,43,2,1.82,1.9,4.4,2,False,45.26,66.48,1.35,19.84,26.51,,,全样本(基准)
ETF,2026-08-13,517520,黄金股ETF永赢,34,2,1.98,2.07,4.55,2,False,40.17,93.71,3.41,21.84,56.69,,,全样本(基准)
ETF,2026-08-13,560860,工业有色ETF万家,45,2,1.6,1.68,5.0,2,False,45.2,47.54,8.74,63.65,37.13,,,全样本(基准)
ETF,2026-08-13,562500,机器人ETF华夏,23,2,1.0,1.02,2.0,2,False,70.6,21.97,22.08,54.94,62.24,,,全样本(基准)
ETF,2026-08-13,563300,中证2000ETF华泰柏瑞,49,2,1.42,1.47,3.52,2,False,95.17,43.7,31.31,40.4,70.1,,,全样本(基准)
ETF,2026-08-13,563360,A500ETF华泰柏瑞,6,2,1.31,1.33,1.53,2,False,87.33,28.12,36.51,16.5,85.18,,,全样本(基准)
ETF,2026-08-13,588000,科创50ETF华夏,2,2,1.81,1.89,4.42,2,False,93.87,7.13,42.62,81.89,90.95,8.16,96.07,全样本(基准)
ETF,2026-08-13,588170,科创半导体ETF华夏,10,2,1.01,1.08,6.93,2,False,99.02,14.78,51.44,43.47,83.11,,,全样本(基准)
ETF,2026-08-13,588200,科创芯片ETF嘉实,5,2,1.2,1.28,6.67,2,False,96.3,6.65,44.87,125.88,85.27,,,全样本(基准)
ETF,2026-08-13,588220,科创100ETF鹏华,61,2,1.8,1.91,6.11,2,False,98.39,22.68,43.77,,,,,全样本(基准)
ETF,2026-08-13,159201,自由现金流ETF华夏,31,3,1.17,1.19,1.71,3,False,46.23,103.27,14.92,,,,,全样本(基准)
ETF,2026-08-13,159206,卫星ETF永赢,35,3,1.42,1.49,4.93,3,False,89.85,31.61,7.18,,,,,全样本(基准)
ETF,2026-08-13,159263,价值ETF易方达,55,3,1.14,1.14,0.0,3,False,2.49,94.15,47.08,,,,,全样本(基准)
ETF,2026-08-13,159307,红利低波100ETF博时,51,3,1.03,1.02,-0.97,3,False,5.43,85.11,56.8,8.55,76.21,,,全样本(基准)
ETF,2026-08-13,159326,电网设备ETF华夏,17,3,1.69,1.75,3.55,3,False,82.01,17.28,25.49,12.56,83.09,,,全样本(基准)
ETF,2026-08-13,159363,创业板人工智能ETF华宝,52,3,1.25,1.32,5.6,3,False,88.44,28.62,44.44,,,,,全样本(基准)
ETF,2026-08-13,159516,半导体设备ETF国泰,7,3,0.74,0.8,8.11,3,False,101.65,15.83,52.36,118.53,97.62,,,全样本(基准)
ETF,2026-08-13,159530,机器人ETF易方达,25,3,1.4,1.47,5.0,3,False,73.21,19.74,18.71,,,,,全样本(基准)
ETF,2026-08-13,159611,电力ETF广发,42,3,1.07,1.04,-2.8,3,False,43.33,44.06,15.36,15.38,67.63,,,全样本(基准)
ETF,2026-08-13,159755,电池ETF广发,48,3,0.97,0.99,2.06,3,False,79.38,30.98,5.34,25.91,38.2,3.54,52.12,全样本(基准)
ETF,2026-08-13,159781,科创创业ETF易方达,28,3,1.14,1.18,3.51,3,False,88.94,9.13,37.99,44.79,65.5,,,全样本(基准)
ETF,2026-08-13,159796,电池ETF汇添富,59,3,0.89,0.91,2.25,2,True,87.77,29.72,12.1,,,,,全样本(基准)
ETF,2026-08-13,159819,人工智能ETF易方达,18,3,1.83,1.88,2.73,3,False,73.95,17.41,44.32,50.34,72.01,,,全样本(基准)
ETF,2026-08-13,159851,金融科技ETF华宝,56,3,0.63,0.62,-1.59,3,False,17.73,61.86,2.75,33.43,13.36,,,全样本(基准)
ETF,2026-08-13,159852,软件ETF嘉实,46,3,0.71,0.71,0.0,3,False,9.7,79.24,2.8,57.94,54.39,,,全样本(基准)
ETF,2026-08-13,159865,养殖ETF国泰,57,3,0.54,0.55,1.85,3,False,69.64,105.18,21.44,23.22,54.7,,,全样本(基准)
ETF,2026-08-13,159869,游戏ETF华夏,47,3,1.12,1.11,-0.89,3,False,34.26,91.06,2.41,20.38,20.42,,,全样本(基准)
ETF,2026-08-13,159870,化工ETF鹏华,39,3,0.8,0.82,2.5,3,False,45.26,46.5,15.79,22.45,57.73,,,全样本(基准)
ETF,2026-08-13,159915,创业板ETF易方达,3,3,3.6,3.72,3.33,3,False,90.65,21.71,34.59,44.31,55.44,5.98,71.52,全样本(基准)
ETF,2026-08-13,159928,消费ETF汇添富,33,3,0.68,0.67,-1.47,3,False,41.45,101.03,34.98,20.36,22.56,3.62,5.16,全样本(基准)
ETF,2026-08-13,159949,创业板50ETF华安,14,3,1.69,1.75,3.55,3,False,89.27,19.18,28.81,,,,,全样本(基准)
ETF,2026-08-13,159967,创业板成长ETF华夏,62,3,0.82,0.86,4.88,3,False,94.65,18.51,40.38,,,,,全样本(基准)
ETF,2026-08-13,159992,创新药ETF银华,24,3,0.93,0.92,-1.08,3,False,92.75,100.14,84.58,30.93,46.81,,,全样本(基准)
ETF,2026-08-13,159995,芯片ETF华夏,12,3,1.19,1.26,5.88,3,False,97.83,4.29,37.29,,,,,全样本(基准)
ETF,2026-08-13,510050,上证50ETF华夏,19,3,3.04,3.05,0.33,3,False,64.99,69.48,38.06,11.57,78.69,1.24,56.08,全样本(基准)
ETF,2026-08-13,510180,上证180ETF华安,29,3,4.0,4.04,1.0,3,False,64.3,54.99,33.5,12.14,69.17,1.23,44.4,全样本(基准)
ETF,2026-08-13,510210,上证指数ETF富国,32,3,1.0,1.02,2.0,3,False,83.43,52.65,24.93,15.41,74.36,,,全样本(基准)
ETF,2026-08-13,510300,沪深300ETF华泰柏瑞,1,3,4.73,4.79,1.27,3,False,83.47,27.14,38.47,14.46,79.34,1.47,54.56,全样本(基准)
ETF,2026-08-13,510500,中证500ETF南方,8,3,7.98,8.19,2.63,3,False,91.58,28.33,39.39,28.54,74.03,2.55,81.88,全样本(基准)
ETF,2026-08-13,510880,红利ETF华泰柏瑞,20,3,3.27,3.34,2.14,3,False,52.92,101.2,65.27,8.39,69.71,0.83,59.32,全样本(基准)
ETF,2026-08-13,512010,医药ETF易方达,30,3,0.4,0.4,0.0,3,False,74.93,105.83,77.69,24.67,9.92,,,全样本(基准)
ETF,2026-08-13,512070,证券保险ETF易方达,36,3,0.79,0.78,-1.27,3,False,5.72,64.47,11.58,9.62,1.79,,,全样本(基准)
ETF,2026-08-13,512100,中证1000ETF南方,16,3,3.13,3.21,2.56,3,False,94.96,36.02,29.25,32.86,71.52,2.5,52.72,全样本(基准)
ETF,2026-08-13,512170,医疗ETF华宝,13,3,0.36,0.35,-2.78,3,False,94.79,117.38,51.83,29.63,31.1,3.62,16.8,全样本(基准)
ETF,2026-08-13,512400,有色金属ETF南方,15,3,1.87,1.93,3.21,3,False,46.86,59.25,4.57,16.18,88.24,,,全样本(基准)
ETF,2026-08-13,512480,半导体ETF国联安,21,3,1.07,1.13,5.61,3,False,99.0,5.69,40.45,94.46,90.83,,,全样本(基准)
ETF,2026-08-13,512660,军工ETF国泰,54,3,1.15,1.17,1.74,3,False,75.69,40.43,-1.25,47.47,17.09,3.38,61.84,全样本(基准)
ETF,2026-08-13,512690,酒ETF鹏华,37,3,0.45,0.43,-4.44,3,False,67.0,106.78,32.77,19.92,21.22,,,全样本(基准)
ETF,2026-08-13,512710,军工龙头ETF富国,50,3,0.62,0.63,1.61,3,False,50.61,39.75,-8.3,,,,,全样本(基准)
ETF,2026-08-13,512760,芯片ETF国泰,41,3,1.14,1.2,5.26,3,False,97.32,5.68,40.63,93.54,84.81,,,全样本(基准)
ETF,2026-08-13,512800,银行ETF华宝,44,3,0.8,0.8,0.0,3,False,3.67,77.43,65.95,6.58,66.6,0.66,35.96,全样本(基准)
ETF,2026-08-13,512880,证券ETF国泰,4,3,1.1,1.08,-1.82,3,False,38.77,42.97,34.56,15.23,9.48,1.3,20.88,全样本(基准)
ETF,2026-08-13,512890,红利低波ETF华泰柏瑞,11,3,1.16,1.16,0.0,3,False,3.44,83.17,60.92,7.62,66.06,0.84,55.84,全样本(基准)
ETF,2026-08-13,512950,央企改革ETF华夏,60,3,1.51,1.54,1.99,3,False,63.31,38.59,34.47,15.73,82.7,,,全样本(基准)
ETF,2026-08-13,513630,港股低波红利ETF摩根,40,3,1.57,1.58,0.64,3,False,3.71,74.35,30.65,,,,,全样本(基准)
ETF,2026-08-13,515050,通信ETF华夏,26,3,1.05,1.1,4.76,3,False,95.93,16.3,40.4,50.1,95.44,,,全样本(基准)
ETF,2026-08-13,515180,红利ETF易方达,27,3,1.41,1.42,0.71,3,False,52.36,103.57,49.48,8.23,53.44,0.82,44.24,全样本(基准)
ETF,2026-08-13,515220,煤炭ETF国泰,38,3,1.24,1.27,2.42,3,False,76.27,75.6,36.37,18.34,85.99,1.74,94.6,全样本(基准)
ETF,2026-08-13,515450,红利低波50ETF南方,22,3,1.4,1.39,-0.71,3,False,3.77,76.06,63.75,8.23,72.96,0.84,55.84,全样本(基准)
ETF,2026-08-13,515880,通信ETF国泰,9,3,0.67,0.71,5.97,3,False,95.81,16.12,35.04,49.47,93.79,,,全样本(基准)
ETF,2026-08-13,515980,人工智能ETF华富,58,3,1.07,1.1,2.8,3,False,80.92,21.65,45.65,53.9,86.71,,,全样本(基准)
ETF,2026-08-13,516150,稀土ETF嘉实,53,3,1.76,1.84,4.55,3,False,56.29,28.97,12.42,30.74,35.48,,,全样本(基准)
ETF,2026-08-13,516650,有色金属ETF华夏,43,3,1.82,1.88,3.3,3,False,45.26,66.48,1.35,19.84,26.51,,,全样本(基准)
ETF,2026-08-13,517520,黄金股ETF永赢,34,3,1.98,2.08,5.05,3,False,40.17,93.71,3.41,21.84,56.69,,,全样本(基准)
ETF,2026-08-13,560860,工业有色ETF万家,45,3,1.6,1.66,3.75,3,False,45.2,47.54,8.74,63.65,37.13,,,全样本(基准)
ETF,2026-08-13,562500,机器人ETF华夏,23,3,1.0,1.04,4.0,3,False,70.6,21.97,22.08,54.94,62.24,,,全样本(基准)
ETF,2026-08-13,563300,中证2000ETF华泰柏瑞,49,3,1.42,1.46,2.82,3,False,95.17,43.7,31.31,40.4,70.1,,,全样本(基准)
ETF,2026-08-13,563360,A500ETF华泰柏瑞,6,3,1.31,1.33,1.53,3,False,87.33,28.12,36.51,16.5,85.18,,,全样本(基准)
ETF,2026-08-13,588000,科创50ETF华夏,2,3,1.81,1.89,4.42,3,False,93.87,7.13,42.62,81.89,90.95,8.16,96.07,全样本(基准)
ETF,2026-08-13,588170,科创半导体ETF华夏,10,3,1.01,1.1,8.91,3,False,99.02,14.78,51.44,43.47,83.11,,,全样本(基准)
ETF,2026-08-13,588200,科创芯片ETF嘉实,5,3,1.2,1.28,6.67,3,False,96.3,6.65,44.87,125.88,85.27,,,全样本(基准)
ETF,2026-08-13,588220,科创100ETF鹏华,61,3,1.8,1.93,7.22,3,False,98.39,22.68,43.77,,,,,全样本(基准)
ETF,2026-08-14,159201,自由现金流ETF华夏,32,1,1.17,1.18,0.85,1,False,31.06,102.27,14.51,,,,,全样本(基准)
ETF,2026-08-14,159206,卫星ETF永赢,35,1,1.44,1.48,2.78,1,False,89.23,33.21,8.21,,,,,全样本(基准)
ETF,2026-08-14,159263,价值ETF易方达,55,1,1.13,1.14,0.88,1,False,-6.05,90.66,44.64,,,,,全样本(基准)
ETF,2026-08-14,159307,红利低波100ETF博时,52,1,1.02,1.02,0.0,1,False,-4.21,81.17,51.75,8.61,77.19,,,全样本(基准)
ETF,2026-08-14,159326,电网设备ETF华夏,17,1,1.71,1.76,2.92,1,False,85.67,19.52,27.43,12.6,84.16,,,全样本(基准)
ETF,2026-08-14,159363,创业板人工智能ETF华宝,50,1,1.29,1.34,3.88,1,False,93.54,33.84,48.73,,,,,全样本(基准)
ETF,2026-08-14,159516,半导体设备ETF国泰,9,1,0.74,0.78,5.41,1,False,93.16,16.18,52.36,115.19,96.43,,,全样本(基准)
ETF,2026-08-14,159530,机器人ETF易方达,25,1,1.4,1.44,2.86,1,False,57.94,19.87,18.85,,,,,全样本(基准)
ETF,2026-08-14,159611,电力ETF广发,42,1,1.05,1.05,0.0,1,False,11.37,34.28,9.53,15.3,67.29,,,全样本(基准)
ETF,2026-08-14,159755,电池ETF广发,48,1,0.98,1.0,2.04,1,False,75.72,32.29,6.32,25.77,37.84,3.52,51.48,全样本(基准)
ETF,2026-08-14,159781,科创创业ETF易方达,27,1,1.15,1.19,3.48,1,False,88.3,11.29,39.61,44.72,65.3,,,全样本(基准)
ETF,2026-08-14,159796,电池ETF汇添富,61,1,0.89,0.91,2.25,1,False,80.53,30.66,12.89,,,,,全样本(基准)
ETF,2026-08-14,159819,人工智能ETF易方达,18,1,1.85,1.9,2.7,1,False,74.68,19.91,46.17,50.28,71.56,,,全样本(基准)
ETF,2026-08-14,159851,金融科技ETF华宝,56,1,0.63,0.63,0.0,1,False,8.41,60.18,2.75,33.21,12.29,,,全样本(基准)
ETF,2026-08-14,159852,软件ETF嘉实,47,1,0.71,0.71,0.0,1,False,4.7,80.54,3.13,57.17,53.34,,,全样本(基准)
ETF,2026-08-14,159865,养殖ETF国泰,57,1,0.53,0.54,1.89,1,False,40.45,97.2,18.41,23.22,54.72,,,全样本(基准)
ETF,2026-08-14,159869,游戏ETF华夏,46,1,1.15,1.12,-2.61,1,False,47.37,100.68,4.72,19.96,18.24,,,全样本(基准)
ETF,2026-08-14,159870,化工ETF鹏华,36,1,0.8,0.82,2.5,1,False,31.95,46.94,16.09,21.95,55.29,,,全样本(基准)
ETF,2026-08-14,159915,创业板ETF易方达,3,1,3.65,3.76,3.01,1,False,91.13,24.59,37.38,44.15,55.24,5.96,71.12,全样本(基准)
ETF,2026-08-14,159928,消费ETF汇添富,34,1,0.67,0.67,0.0,1,False,25.54,95.99,31.73,20.43,22.9,3.62,5.32,全样本(基准)
ETF,2026-08-14,159949,创业板50ETF华安,13,1,1.71,1.76,2.92,1,False,88.63,21.91,31.3,,,,,全样本(基准)
ETF,2026-08-14,159967,创业板成长ETF华夏,60,1,0.83,0.87,4.82,1,False,93.49,21.16,41.9,,,,,全样本(基准)
ETF,2026-08-14,159992,创新药ETF银华,26,1,0.92,0.93,1.09,1,False,82.88,96.57,81.2,31.22,48.77,,,全样本(基准)
ETF,2026-08-14,159995,芯片ETF华夏,12,1,1.2,1.26,5.0,1,False,92.47,5.7,38.12,,,,,全样本(基准)
ETF,2026-08-14,510050,上证50ETF华夏,20,1,3.02,3.05,0.99,1,False,46.28,62.41,34.22,11.58,78.89,1.25,56.84,全样本(基准)
ETF,2026-08-14,510180,上证180ETF华安,29,1,3.99,4.04,1.25,1,False,52.58,53.45,32.08,12.11,68.36,1.23,43.56,全样本(基准)
ETF,2026-08-14,510210,上证指数ETF富国,30,1,1.0,1.02,2.0,1,False,74.03,55.03,24.93,15.34,73.27,,,全样本(基准)
ETF,2026-08-14,510300,沪深300ETF华泰柏瑞,1,1,4.73,4.8,1.48,1,False,74.1,27.14,38.47,14.42,78.55,1.47,52.72,全样本(基准)
ETF,2026-08-14,510500,中证500ETF南方,7,1,8.0,8.2,2.5,1,False,84.02,29.05,40.07,28.27,73.31,2.53,81.16,全样本(基准)
ETF,2026-08-14,510880,红利ETF华泰柏瑞,19,1,3.3,3.3,0.0,1,False,59.97,105.67,69.82,8.43,70.86,0.83,59.8,全样本(基准)
ETF,2026-08-14,512010,医药ETF易方达,31,1,0.4,0.4,0.0,1,False,68.02,101.65,77.69,24.59,9.36,,,全样本(基准)
ETF,2026-08-14,512070,证券保险ETF易方达,38,1,0.78,0.79,1.28,1,False,1.28,56.49,8.57,9.64,1.85,,,全样本(基准)
ETF,2026-08-14,512100,中证1000ETF南方,15,1,3.15,3.23,2.54,1,False,91.02,37.33,30.99,32.52,70.49,2.47,51.0,全样本(基准)
ETF,2026-08-14,512170,医疗ETF华宝,14,1,0.35,0.35,0.0,1,False,68.92,106.86,44.89,29.97,32.21,3.66,18.36,全样本(基准)
ETF,2026-08-14,512400,有色金属ETF南方,16,1,1.89,1.95,3.17,1,False,37.88,62.04,6.03,16.01,86.54,,,全样本(基准)
ETF,2026-08-14,512480,半导体ETF国联安,21,1,1.08,1.13,4.63,1,False,95.19,6.91,41.34,92.82,89.36,,,全样本(基准)
ETF,2026-08-14,512660,军工ETF国泰,54,1,1.15,1.17,1.74,1,False,70.48,41.5,-0.77,47.1,16.32,3.35,60.28,全样本(基准)
ETF,2026-08-14,512690,酒ETF鹏华,37,1,0.44,0.43,-2.27,1,False,55.66,101.11,29.07,20.08,22.51,,,全样本(基准)
ETF,2026-08-14,512710,军工龙头ETF富国,51,1,0.63,0.64,1.59,1,False,57.95,45.22,-6.4,,,,,全样本(基准)
ETF,2026-08-14,512760,芯片ETF国泰,41,1,1.15,1.21,5.22,1,False,92.72,6.4,41.51,92.07,81.49,,,全样本(基准)
ETF,2026-08-14,512800,银行ETF华宝,43,1,0.8,0.8,0.0,1,False,11.59,75.37,65.95,6.65,70.27,0.67,38.04,全样本(基准)
ETF,2026-08-14,512880,证券ETF国泰,4,1,1.09,1.09,0.0,1,False,10.85,35.51,30.87,15.29,10.14,1.31,22.04,全样本(基准)
ETF,2026-08-14,512890,红利低波ETF华泰柏瑞,11,1,1.16,1.16,0.0,1,False,6.65,83.17,60.92,7.67,67.22,0.85,56.72,全样本(基准)
ETF,2026-08-14,512950,央企改革ETF华夏,59,1,1.51,1.54,1.99,1,False,58.22,41.63,36.65,15.61,81.19,,,全样本(基准)
ETF,2026-08-14,513630,港股低波红利ETF摩根,40,1,1.57,1.59,1.27,1,False,10.73,75.82,30.65,,,,,全样本(基准)
ETF,2026-08-14,515050,通信ETF华夏,24,1,1.07,1.12,4.67,1,False,96.57,18.99,42.43,49.98,95.34,,,全样本(基准)
ETF,2026-08-14,515180,红利ETF易方达,28,1,1.41,1.41,0.0,1,False,39.26,102.65,49.48,8.26,54.89,0.82,44.96,全样本(基准)
ETF,2026-08-14,515220,煤炭ETF国泰,39,1,1.26,1.26,0.0,1,False,81.7,82.28,39.95,18.33,85.88,1.74,94.24,全样本(基准)
ETF,2026-08-14,515450,红利低波50ETF南方,22,1,1.4,1.39,-0.71,1,False,8.47,73.86,63.75,8.27,73.64,0.85,56.72,全样本(基准)
ETF,2026-08-14,515880,通信ETF国泰,8,1,0.69,0.72,4.35,1,False,102.61,19.99,38.13,49.64,94.26,,,全样本(基准)
ETF,2026-08-14,515980,人工智能ETF华富,58,1,1.08,1.12,3.7,1,False,81.53,23.64,47.18,53.9,86.72,,,全样本(基准)
ETF,2026-08-14,516150,稀土ETF嘉实,53,1,1.81,1.84,1.66,1,False,61.02,34.32,17.21,30.05,33.97,,,全样本(基准)
ETF,2026-08-14,516650,有色金属ETF华夏,44,1,1.84,1.9,3.26,1,False,35.15,69.32,2.54,19.08,24.79,,,全样本(基准)
ETF,2026-08-14,517520,黄金股ETF永赢,33,1,2.0,2.07,3.5,1,False,31.72,96.04,4.26,21.67,54.84,,,全样本(基准)
ETF,2026-08-14,560860,工业有色ETF万家,45,1,1.63,1.68,3.07,1,False,39.45,51.65,11.18,63.02,35.14,,,全样本(基准)
ETF,2026-08-14,562500,机器人ETF华夏,23,1,1.0,1.02,2.0,1,False,56.97,22.43,22.54,55.55,65.1,,,全样本(基准)
ETF,2026-08-14,563300,中证2000ETF华泰柏瑞,49,1,1.44,1.47,2.08,1,False,94.02,46.01,33.54,39.99,69.04,,,全样本(基准)
ETF,2026-08-14,563360,A500ETF华泰柏瑞,6,1,1.31,1.33,1.53,1,False,77.42,28.51,36.85,16.41,79.09,,,全样本(基准)
ETF,2026-08-14,588000,科创50ETF华夏,2,1,1.81,1.89,4.42,1,False,84.06,7.55,42.62,81.01,89.39,8.13,95.95,全样本(基准)
ETF,2026-08-14,588170,科创半导体ETF华夏,10,1,1.02,1.08,5.88,1,False,95.08,16.12,52.21,43.02,81.78,,,全样本(基准)
ETF,2026-08-14,588200,科创芯片ETF嘉实,5,1,1.21,1.28,5.79,1,False,90.66,8.08,45.68,124.31,83.47,,,全样本(基准)
ETF,2026-08-14,588220,科创100ETF鹏华,62,1,1.84,1.91,3.8,1,False,97.38,25.94,46.29,,,,,全样本(基准)
ETF,2026-08-14,159201,自由现金流ETF华夏,32,2,1.17,1.19,1.71,2,False,31.06,102.27,14.51,,,,,全样本(基准)
ETF,2026-08-14,159206,卫星ETF永赢,35,2,1.44,1.49,3.47,2,False,89.23,33.21,8.21,,,,,全样本(基准)
ETF,2026-08-14,159263,价值ETF易方达,55,2,1.13,1.14,0.88,2,False,-6.05,90.66,44.64,,,,,全样本(基准)
ETF,2026-08-14,159307,红利低波100ETF博时,52,2,1.02,1.02,0.0,2,False,-4.21,81.17,51.75,8.61,77.19,,,全样本(基准)
ETF,2026-08-14,159326,电网设备ETF华夏,17,2,1.71,1.75,2.34,2,False,85.67,19.52,27.43,12.6,84.16,,,全样本(基准)
ETF,2026-08-14,159363,创业板人工智能ETF华宝,50,2,1.29,1.32,2.33,2,False,93.54,33.84,48.73,,,,,全样本(基准)
ETF,2026-08-14,159516,半导体设备ETF国泰,9,2,0.74,0.8,8.11,2,False,93.16,16.18,52.36,115.19,96.43,,,全样本(基准)
ETF,2026-08-14,159530,机器人ETF易方达,25,2,1.4,1.47,5.0,2,False,57.94,19.87,18.85,,,,,全样本(基准)
ETF,2026-08-14,159611,电力ETF广发,42,2,1.05,1.04,-0.95,2,False,11.37,34.28,9.53,15.3,67.29,,,全样本(基准)
ETF,2026-08-14,159755,电池ETF广发,48,2,0.98,0.99,1.02,2,False,75.72,32.29,6.32,25.77,37.84,3.52,51.48,全样本(基准)
ETF,2026-08-14,159781,科创创业ETF易方达,27,2,1.15,1.18,2.61,2,False,88.3,11.29,39.61,44.72,65.3,,,全样本(基准)
ETF,2026-08-14,159796,电池ETF汇添富,61,2,0.89,0.91,2.25,1,True,80.53,30.66,12.89,,,,,全样本(基准)
ETF,2026-08-14,159819,人工智能ETF易方达,18,2,1.85,1.88,1.62,2,False,74.68,19.91,46.17,50.28,71.56,,,全样本(基准)
ETF,2026-08-14,159851,金融科技ETF华宝,56,2,0.63,0.62,-1.59,2,False,8.41,60.18,2.75,33.21,12.29,,,全样本(基准)
ETF,2026-08-14,159852,软件ETF嘉实,47,2,0.71,0.71,0.0,2,False,4.7,80.54,3.13,57.17,53.34,,,全样本(基准)
ETF,2026-08-14,159865,养殖ETF国泰,57,2,0.53,0.55,3.77,2,False,40.45,97.2,18.41,23.22,54.72,,,全样本(基准)
ETF,2026-08-14,159869,游戏ETF华夏,46,2,1.15,1.11,-3.48,2,False,47.37,100.68,4.72,19.96,18.24,,,全样本(基准)
ETF,2026-08-14,159870,化工ETF鹏华,36,2,0.8,0.82,2.5,2,False,31.95,46.94,16.09,21.95,55.29,,,全样本(基准)
ETF,2026-08-14,159915,创业板ETF易方达,3,2,3.65,3.72,1.92,2,False,91.13,24.59,37.38,44.15,55.24,5.96,71.12,全样本(基准)
ETF,2026-08-14,159928,消费ETF汇添富,34,2,0.67,0.67,0.0,2,False,25.54,95.99,31.73,20.43,22.9,3.62,5.32,全样本(基准)
ETF,2026-08-14,159949,创业板50ETF华安,13,2,1.71,1.75,2.34,2,False,88.63,21.91,31.3,,,,,全样本(基准)
ETF,2026-08-14,159967,创业板成长ETF华夏,60,2,0.83,0.86,3.61,2,False,93.49,21.16,41.9,,,,,全样本(基准)
ETF,2026-08-14,159992,创新药ETF银华,26,2,0.92,0.92,0.0,2,False,82.88,96.57,81.2,31.22,48.77,,,全样本(基准)
ETF,2026-08-14,159995,芯片ETF华夏,12,2,1.2,1.26,5.0,2,False,92.47,5.7,38.12,,,,,全样本(基准)
ETF,2026-08-14,510050,上证50ETF华夏,20,2,3.02,3.05,0.99,2,False,46.28,62.41,34.22,11.58,78.89,1.25,56.84,全样本(基准)
ETF,2026-08-14,510180,上证180ETF华安,29,2,3.99,4.04,1.25,2,False,52.58,53.45,32.08,12.11,68.36,1.23,43.56,全样本(基准)
ETF,2026-08-14,510210,上证指数ETF富国,30,2,1.0,1.02,2.0,2,False,74.03,55.03,24.93,15.34,73.27,,,全样本(基准)
ETF,2026-08-14,510300,沪深300ETF华泰柏瑞,1,2,4.73,4.79,1.27,2,False,74.1,27.14,38.47,14.42,78.55,1.47,52.72,全样本(基准)
ETF,2026-08-14,510500,中证500ETF南方,7,2,8.0,8.19,2.37,2,False,84.02,29.05,40.07,28.27,73.31,2.53,81.16,全样本(基准)
ETF,2026-08-14,510880,红利ETF华泰柏瑞,19,2,3.3,3.34,1.21,2,False,59.97,105.67,69.82,8.43,70.86,0.83,59.8,全样本(基准)
ETF,2026-08-14,512010,医药ETF易方达,31,2,0.4,0.4,0.0,2,False,68.02,101.65,77.69,24.59,9.36,,,全样本(基准)
ETF,2026-08-14,512070,证券保险ETF易方达,38,2,0.78,0.78,0.0,2,False,1.28,56.49,8.57,9.64,1.85,,,全样本(基准)
ETF,2026-08-14,512100,中证1000ETF南方,15,2,3.15,3.21,1.9,2,False,91.02,37.33,30.99,32.52,70.49,2.47,51.0,全样本(基准)
ETF,2026-08-14,512170,医疗ETF华宝,14,2,0.35,0.35,0.0,2,False,68.92,106.86,44.89,29.97,32.21,3.66,18.36,全样本(基准)
ETF,2026-08-14,512400,有色金属ETF南方,16,2,1.89,1.93,2.12,2,False,37.88,62.04,6.03,16.01,86.54,,,全样本(基准)
ETF,2026-08-14,512480,半导体ETF国联安,21,2,1.08,1.13,4.63,2,False,95.19,6.91,41.34,92.82,89.36,,,全样本(基准)
ETF,2026-08-14,512660,军工ETF国泰,54,2,1.15,1.17,1.74,2,False,70.48,41.5,-0.77,47.1,16.32,3.35,60.28,全样本(基准)
ETF,2026-08-14,512690,酒ETF鹏华,37,2,0.44,0.43,-2.27,2,False,55.66,101.11,29.07,20.08,22.51,,,全样本(基准)
ETF,2026-08-14,512710,军工龙头ETF富国,51,2,0.63,0.63,0.0,2,False,57.95,45.22,-6.4,,,,,全样本(基准)
ETF,2026-08-14,512760,芯片ETF国泰,41,2,1.15,1.2,4.35,2,False,92.72,6.4,41.51,92.07,81.49,,,全样本(基准)
ETF,2026-08-14,512800,银行ETF华宝,43,2,0.8,0.8,0.0,2,False,11.59,75.37,65.95,6.65,70.27,0.67,38.04,全样本(基准)
ETF,2026-08-14,512880,证券ETF国泰,4,2,1.09,1.08,-0.92,2,False,10.85,35.51,30.87,15.29,10.14,1.31,22.04,全样本(基准)
ETF,2026-08-14,512890,红利低波ETF华泰柏瑞,11,2,1.16,1.16,0.0,2,False,6.65,83.17,60.92,7.67,67.22,0.85,56.72,全样本(基准)
ETF,2026-08-14,512950,央企改革ETF华夏,59,2,1.51,1.54,1.99,2,False,58.22,41.63,36.65,15.61,81.19,,,全样本(基准)
ETF,2026-08-14,513630,港股低波红利ETF摩根,40,2,1.57,1.58,0.64,2,False,10.73,75.82,30.65,,,,,全样本(基准)
ETF,2026-08-14,515050,通信ETF华夏,24,2,1.07,1.1,2.8,2,False,96.57,18.99,42.43,49.98,95.34,,,全样本(基准)
